TSS_ID	TSS_Locus	Strand	RE_Locus	Correlation	Score	RE_Score	Best_RE	TSS_Score	Best_TSS	Gene_Score	Distance	Histone	Best_Histone	Gene_ID	Gene_Name	Loci_per_TSS	Num_TSSes	TSSes_per_Gene	Num_Genes
ENST00000400566	chr21:15918663-15918663	-	chr21:16251252-16251792	-0.20654	6.751e-01	9.568e-01	F	1.000e+00	F	1.000e+00	-332589	H3k27ac	T	ENSG00000155307	SAMSN1	3	197	4	76
ENST00000402202	chr21:34863997-34863997	-	chr21:34576101-34576641	-0.47096	3.065e-01	8.396e-01	T	1.000e+00	F	1.000e+00	287356	H3k27ac	T	ENSG00000177692	DNAJC28	5	197	2	76
ENST00000402202	chr21:34863997-34863997	-	chr21:34576303-34576843	-0.47096	3.065e-01	8.396e-01	F	1.000e+00	F	1.000e+00	287154	H3k27ac	T	ENSG00000177692	DNAJC28	5	197	2	76
ENST00000402202	chr21:34863997-34863997	-	chr21:34659330-34659870	-0.33534	4.854e-01	8.396e-01	F	1.000e+00	F	1.000e+00	204127	H3k27ac	T	ENSG00000177692	DNAJC28	5	197	2	76
ENST00000402202	chr21:34863997-34863997	-	chr21:35055562-35056102	-0.05561	9.113e-01	8.396e-01	F	1.000e+00	F	1.000e+00	-191565	H3k27ac	T	ENSG00000177692	DNAJC28	5	197	2	76
ENST00000402202	chr21:34863997-34863997	-	chr21:35133808-35134348	-0.19574	6.917e-01	8.396e-01	F	1.000e+00	F	1.000e+00	-269811	H3k27ac	T	ENSG00000177692	DNAJC28	5	197	2	76
ENST00000415997	chr21:27423347-27423347	-	chr21:27512408-27512948	0.66268	1.107e-01	2.091e-01	T	1.000e+00	F	1.000e+00	-89061	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000415997	chr21:27423347-27423347	-	chr21:27539127-27539667	0.63611	1.328e-01	2.091e-01	F	1.000e+00	F	1.000e+00	-115780	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000416754	chr21:36421566-36421566	-	chr21:36254015-36254555	0.10995	8.252e-01	9.705e-01	F	1.000e+00	F	1.000e+00	167011	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000416754	chr21:36421566-36421566	-	chr21:36167772-36168312	-0.01199	9.809e-01	9.705e-01	F	1.000e+00	F	1.000e+00	253254	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000416754	chr21:36421566-36421566	-	chr21:36179699-36180239	-0.16171	7.442e-01	9.705e-01	F	1.000e+00	F	1.000e+00	241327	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000416754	chr21:36421566-36421566	-	chr21:36184659-36185199	-0.36491	4.442e-01	9.705e-01	T	1.000e+00	F	1.000e+00	236367	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000416754	chr21:36421566-36421566	-	chr21:36208424-36208675	-0.32402	5.014e-01	9.705e-01	F	1.000e+00	F	1.000e+00	212891	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000416754	chr21:36421566-36421566	-	chr21:36250861-36251096	-0.18439	7.091e-01	9.705e-01	F	1.000e+00	F	1.000e+00	170470	H3k27ac	T	ENSG00000159216	RUNX1	6	197	7	76
ENST00000417963	chr21:42798132-42798132	+	chr21:43032924-43033464	0.15625	7.527e-01	9.911e-01	F	1.000e+00	F	1.000e+00	234792	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000417963	chr21:42798132-42798132	+	chr21:43050503-43050859	0.36385	4.457e-01	9.911e-01	T	1.000e+00	F	1.000e+00	252371	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000417963	chr21:42798132-42798132	+	chr21:43104409-43104949	0.14116	7.762e-01	9.911e-01	F	1.000e+00	F	1.000e+00	306277	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000417963	chr21:42798132-42798132	+	chr21:43178564-43179104	0.24090	6.231e-01	9.911e-01	F	1.000e+00	F	1.000e+00	380432	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000417963	chr21:42798132-42798132	+	chr21:43188587-43189127	0.09287	8.522e-01	9.911e-01	F	1.000e+00	F	1.000e+00	390455	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000417963	chr21:42798132-42798132	+	chr21:43097873-43098173	-0.05996	9.044e-01	9.911e-01	F	1.000e+00	F	1.000e+00	299741	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000417963	chr21:42798132-42798132	+	chr21:43098486-43098869	-0.11346	8.197e-01	9.911e-01	F	1.000e+00	F	1.000e+00	300354	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000417963	chr21:42798132-42798132	+	chr21:43135734-43136274	-0.15450	7.554e-01	9.911e-01	F	1.000e+00	F	1.000e+00	337602	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000418018	chr21:40817685-40817685	-	chr21:40685345-40685885	0.04699	9.251e-01	2.061e-01	F	1.000e+00	F	1.000e+00	131800	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000418018	chr21:40817685-40817685	-	chr21:40466935-40467475	-0.66481	1.090e-01	2.061e-01	T	1.000e+00	F	1.000e+00	350210	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000418103	chr21:42742441-42742441	+	chr21:43188587-43189127	0.04207	9.329e-01	9.386e-01	F	1.000e+00	F	1.000e+00	446146	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000418103	chr21:42742441-42742441	+	chr21:43032924-43033464	-0.48090	2.945e-01	9.386e-01	T	1.000e+00	F	1.000e+00	290483	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000418103	chr21:42742441-42742441	+	chr21:43050503-43050859	-0.36024	4.507e-01	9.386e-01	F	1.000e+00	F	1.000e+00	308062	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000418103	chr21:42742441-42742441	+	chr21:43097873-43098173	-0.03638	9.420e-01	9.386e-01	F	1.000e+00	F	1.000e+00	355432	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000418103	chr21:42742441-42742441	+	chr21:43098486-43098869	-0.13044	7.930e-01	9.386e-01	F	1.000e+00	F	1.000e+00	356045	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000418103	chr21:42742441-42742441	+	chr21:43104409-43104949	-0.39714	4.006e-01	9.386e-01	F	1.000e+00	F	1.000e+00	361968	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000418103	chr21:42742441-42742441	+	chr21:43135734-43136274	-0.00200	9.968e-01	9.386e-01	F	1.000e+00	F	1.000e+00	393293	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000418103	chr21:42742441-42742441	+	chr21:43178564-43179104	-0.38885	4.117e-01	9.386e-01	F	1.000e+00	F	1.000e+00	436123	H3k27ac	T	ENSG00000183486	MX2	8	197	6	76
ENST00000419921	chr21:36118134-36118134	+	chr21:35898944-35899484	0.29128	5.486e-01	8.525e-01	F	1.000e+00	F	1.000e+00	-218650	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000419921	chr21:36118134-36118134	+	chr21:36167772-36168312	0.31322	5.168e-01	8.525e-01	F	1.000e+00	F	1.000e+00	49638	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000419921	chr21:36118134-36118134	+	chr21:36184659-36185199	0.33228	4.897e-01	8.525e-01	F	1.000e+00	F	1.000e+00	66525	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000419921	chr21:36118134-36118134	+	chr21:36208424-36208675	0.52879	2.392e-01	8.525e-01	T	1.000e+00	F	1.000e+00	90290	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000419921	chr21:36118134-36118134	+	chr21:36179699-36180239	-0.31214	5.184e-01	8.525e-01	F	1.000e+00	F	1.000e+00	61565	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000419921	chr21:36118134-36118134	+	chr21:36250861-36251096	-0.25772	5.980e-01	8.525e-01	F	1.000e+00	F	1.000e+00	132727	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000419921	chr21:36118134-36118134	+	chr21:36254015-36254555	-0.06442	8.973e-01	8.525e-01	F	1.000e+00	F	1.000e+00	135881	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000420877	chr21:36118054-36118054	+	chr21:35898944-35899484	0.28935	5.514e-01	7.148e-01	F	1.000e+00	F	1.000e+00	-218570	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000420877	chr21:36118054-36118054	+	chr21:36167772-36168312	0.39826	3.991e-01	7.148e-01	F	1.000e+00	F	1.000e+00	49718	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000420877	chr21:36118054-36118054	+	chr21:36184659-36185199	0.38732	4.138e-01	7.148e-01	F	1.000e+00	F	1.000e+00	66605	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000420877	chr21:36118054-36118054	+	chr21:36208424-36208675	0.60163	1.641e-01	7.148e-01	T	1.000e+00	T	1.000e+00	90370	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000420877	chr21:36118054-36118054	+	chr21:36254015-36254555	0.12059	8.085e-01	7.148e-01	F	1.000e+00	F	1.000e+00	135961	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000420877	chr21:36118054-36118054	+	chr21:36179699-36180239	-0.17025	7.310e-01	7.148e-01	F	1.000e+00	F	1.000e+00	61645	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000420877	chr21:36118054-36118054	+	chr21:36250861-36251096	-0.23424	6.331e-01	7.148e-01	F	1.000e+00	F	1.000e+00	132807	H3k27ac	T	ENSG00000234380	AP000330.8	7	197	2	76
ENST00000422473	chr21:37477179-37477179	+	chr21:37810039-37810579	0.14739	7.665e-01	8.326e-01	F	1.000e+00	F	1.000e+00	332860	H3k27ac	T	ENSG00000233393	AP000688.29	4	197	1	76
ENST00000422473	chr21:37477179-37477179	+	chr21:37843647-37843921	0.02241	9.642e-01	8.326e-01	F	1.000e+00	F	1.000e+00	366468	H3k27ac	T	ENSG00000233393	AP000688.29	4	197	1	76
ENST00000422473	chr21:37477179-37477179	+	chr21:37802299-37802839	-0.42787	3.604e-01	8.326e-01	T	1.000e+00	T	1.000e+00	325120	H3k27ac	T	ENSG00000233393	AP000688.29	4	197	1	76
ENST00000422473	chr21:37477179-37477179	+	chr21:37850515-37850820	-0.11516	8.171e-01	8.326e-01	F	1.000e+00	F	1.000e+00	373336	H3k27ac	T	ENSG00000233393	AP000688.29	4	197	1	76
ENST00000423967	chr21:45627281-45627281	-	chr21:45132032-45132841	-0.33090	4.917e-01	7.416e-01	T	1.000e+00	T	1.000e+00	494440	H3k27ac	T	ENSG00000232698	AP001058.3	2	197	1	76
ENST00000423967	chr21:45627281-45627281	-	chr21:45148312-45148500	-0.11501	8.173e-01	7.416e-01	F	1.000e+00	F	1.000e+00	478781	H3k27ac	T	ENSG00000232698	AP001058.3	2	197	1	76
ENST00000424093	chr21:42880018-42880018	-	chr21:43032924-43033464	0.01479	9.764e-01	9.977e-01	F	1.000e+00	F	1.000e+00	-152906	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000424093	chr21:42880018-42880018	-	chr21:43098486-43098869	0.06977	8.888e-01	9.977e-01	F	1.000e+00	F	1.000e+00	-218468	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000424093	chr21:42880018-42880018	-	chr21:43135734-43136274	0.10936	8.262e-01	9.977e-01	F	1.000e+00	F	1.000e+00	-255716	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000424093	chr21:42880018-42880018	-	chr21:43050503-43050859	-0.26443	5.880e-01	9.977e-01	F	1.000e+00	F	1.000e+00	-170485	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000424093	chr21:42880018-42880018	-	chr21:43097873-43098173	-0.30224	5.327e-01	9.977e-01	T	1.000e+00	F	1.000e+00	-217855	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000424093	chr21:42880018-42880018	-	chr21:43104409-43104949	-0.29152	5.482e-01	9.977e-01	F	1.000e+00	F	1.000e+00	-224391	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000424093	chr21:42880018-42880018	-	chr21:43178564-43179104	-0.28543	5.571e-01	9.977e-01	F	1.000e+00	F	1.000e+00	-298546	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000424093	chr21:42880018-42880018	-	chr21:43188587-43189127	-0.26822	5.824e-01	9.977e-01	F	1.000e+00	F	1.000e+00	-308569	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000424303	chr21:37432660-37432660	-	chr21:37802299-37802839	0.38095	4.224e-01	5.461e-01	F	1.000e+00	F	1.000e+00	-369639	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000424303	chr21:37432660-37432660	-	chr21:37843647-37843921	0.54237	2.244e-01	5.461e-01	F	1.000e+00	F	1.000e+00	-410987	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000424303	chr21:37432660-37432660	-	chr21:37810039-37810579	-0.07774	8.762e-01	5.461e-01	F	1.000e+00	F	1.000e+00	-377379	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000424303	chr21:37432660-37432660	-	chr21:37850515-37850820	-0.58599	1.792e-01	5.461e-01	T	1.000e+00	F	1.000e+00	-417855	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000424365	chr21:42798105-42798105	+	chr21:43032924-43033464	0.15118	7.606e-01	9.927e-01	F	1.000e+00	F	1.000e+00	234819	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000424365	chr21:42798105-42798105	+	chr21:43050503-43050859	0.35373	4.597e-01	9.927e-01	T	1.000e+00	F	1.000e+00	252398	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000424365	chr21:42798105-42798105	+	chr21:43104409-43104949	0.13313	7.888e-01	9.927e-01	F	1.000e+00	F	1.000e+00	306304	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000424365	chr21:42798105-42798105	+	chr21:43178564-43179104	0.23181	6.368e-01	9.927e-01	F	1.000e+00	F	1.000e+00	380459	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000424365	chr21:42798105-42798105	+	chr21:43188587-43189127	0.11156	8.227e-01	9.927e-01	F	1.000e+00	F	1.000e+00	390482	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000424365	chr21:42798105-42798105	+	chr21:43097873-43098173	-0.04219	9.327e-01	9.927e-01	F	1.000e+00	F	1.000e+00	299768	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000424365	chr21:42798105-42798105	+	chr21:43098486-43098869	-0.08972	8.572e-01	9.927e-01	F	1.000e+00	F	1.000e+00	300381	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000424365	chr21:42798105-42798105	+	chr21:43135734-43136274	-0.12430	8.027e-01	9.927e-01	F	1.000e+00	F	1.000e+00	337629	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000426783	chr21:40817694-40817694	-	chr21:40685345-40685885	0.04598	9.267e-01	2.042e-01	F	1.000e+00	F	1.000e+00	131809	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000426783	chr21:40817694-40817694	-	chr21:40466935-40467475	-0.66621	1.079e-01	2.042e-01	T	1.000e+00	F	1.000e+00	350219	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000426819	chr21:34915098-34915098	-	chr21:34576101-34576641	-0.13279	7.893e-01	5.044e-01	F	1.000e+00	F	1.000e+00	338457	H3k27ac	T	ENSG00000159131	GART	5	197	4	76
ENST00000426819	chr21:34915098-34915098	-	chr21:34576303-34576843	-0.13279	7.893e-01	5.044e-01	F	1.000e+00	F	1.000e+00	338255	H3k27ac	T	ENSG00000159131	GART	5	197	4	76
ENST00000426819	chr21:34915098-34915098	-	chr21:34659330-34659870	-0.40098	3.955e-01	5.044e-01	F	1.000e+00	F	1.000e+00	255228	H3k27ac	T	ENSG00000159131	GART	5	197	4	76
ENST00000426819	chr21:34915098-34915098	-	chr21:35055562-35056102	-0.41319	3.795e-01	5.044e-01	F	1.000e+00	F	1.000e+00	-140464	H3k27ac	T	ENSG00000159131	GART	5	197	4	76
ENST00000426819	chr21:34915098-34915098	-	chr21:35133808-35134348	-0.63821	1.310e-01	5.044e-01	T	1.000e+00	T	1.000e+00	-218710	H3k27ac	T	ENSG00000159131	GART	5	197	4	76
ENST00000427746	chr21:38362523-38362523	-	chr21:38230667-38230968	0.45904	3.211e-01	7.876e-01	T	1.000e+00	F	1.000e+00	131555	H3k27ac	T	ENSG00000159267	HLCS	4	197	2	76
ENST00000427746	chr21:38362523-38362523	-	chr21:38255994-38256567	0.28679	5.551e-01	7.876e-01	F	1.000e+00	F	1.000e+00	105956	H3k27ac	T	ENSG00000159267	HLCS	4	197	2	76
ENST00000427746	chr21:38362523-38362523	-	chr21:38282033-38282644	-0.21884	6.564e-01	7.876e-01	F	1.000e+00	F	1.000e+00	79879	H3k27ac	T	ENSG00000159267	HLCS	4	197	2	76
ENST00000427746	chr21:38362523-38362523	-	chr21:38282895-38283232	-0.24428	6.180e-01	7.876e-01	F	1.000e+00	F	1.000e+00	79291	H3k27ac	T	ENSG00000159267	HLCS	4	197	2	76
ENST00000427839	chr21:46961751-46961751	-	chr21:46470639-46471179	0.45400	3.273e-01	8.874e-01	F	1.000e+00	F	1.000e+00	490572	H3k27ac	T	ENSG00000173638	SLC19A1	8	197	1	76
ENST00000427839	chr21:46961751-46961751	-	chr21:46470869-46471409	0.45400	3.273e-01	8.874e-01	F	1.000e+00	F	1.000e+00	490342	H3k27ac	T	ENSG00000173638	SLC19A1	8	197	1	76
ENST00000427839	chr21:46961751-46961751	-	chr21:46739402-46739942	0.30382	5.304e-01	8.874e-01	F	1.000e+00	F	1.000e+00	221809	H3k27ac	T	ENSG00000173638	SLC19A1	8	197	1	76
ENST00000427839	chr21:46961751-46961751	-	chr21:46749983-46750391	0.52909	2.389e-01	8.874e-01	T	1.000e+00	T	1.000e+00	211360	H3k27ac	T	ENSG00000173638	SLC19A1	8	197	1	76
ENST00000427839	chr21:46961751-46961751	-	chr21:46783930-46784285	0.09565	8.478e-01	8.874e-01	F	1.000e+00	F	1.000e+00	177466	H3k27ac	T	ENSG00000173638	SLC19A1	8	197	1	76
ENST00000427839	chr21:46961751-46961751	-	chr21:46785642-46786182	0.16954	7.321e-01	8.874e-01	F	1.000e+00	F	1.000e+00	175569	H3k27ac	T	ENSG00000173638	SLC19A1	8	197	1	76
ENST00000427839	chr21:46961751-46961751	-	chr21:46797947-46798487	-0.38285	4.198e-01	8.874e-01	F	1.000e+00	F	1.000e+00	163264	H3k27ac	T	ENSG00000173638	SLC19A1	8	197	1	76
ENST00000427839	chr21:46961751-46961751	-	chr21:46847510-46848050	-0.15511	7.545e-01	8.874e-01	F	1.000e+00	F	1.000e+00	113701	H3k27ac	T	ENSG00000173638	SLC19A1	8	197	1	76
ENST00000429236	chr21:34100249-34100249	-	chr21:33814786-33815326	0.66035	1.125e-01	5.663e-01	T	1.000e+00	T	1.000e+00	284923	H3k27ac	T	ENSG00000159082	SYNJ1	7	197	1	76
ENST00000429236	chr21:34100249-34100249	-	chr21:33829737-33830277	0.28944	5.512e-01	5.663e-01	F	1.000e+00	F	1.000e+00	269972	H3k27ac	T	ENSG00000159082	SYNJ1	7	197	1	76
ENST00000429236	chr21:34100249-34100249	-	chr21:33836207-33836567	0.34824	4.673e-01	5.663e-01	F	1.000e+00	F	1.000e+00	263682	H3k27ac	T	ENSG00000159082	SYNJ1	7	197	1	76
ENST00000429236	chr21:34100249-34100249	-	chr21:34144081-34144621	0.52671	2.415e-01	5.663e-01	F	1.000e+00	F	1.000e+00	-43832	H3k27ac	T	ENSG00000159082	SYNJ1	7	197	1	76
ENST00000429236	chr21:34100249-34100249	-	chr21:33805254-33805794	-0.61475	1.518e-01	5.663e-01	F	1.000e+00	F	1.000e+00	294455	H3k27ac	T	ENSG00000159082	SYNJ1	7	197	1	76
ENST00000429236	chr21:34100249-34100249	-	chr21:34576101-34576641	-0.36654	4.420e-01	5.663e-01	F	1.000e+00	F	1.000e+00	-475852	H3k27ac	T	ENSG00000159082	SYNJ1	7	197	1	76
ENST00000429236	chr21:34100249-34100249	-	chr21:34576303-34576843	-0.36654	4.420e-01	5.663e-01	F	1.000e+00	F	1.000e+00	-476054	H3k27ac	T	ENSG00000159082	SYNJ1	7	197	1	76
ENST00000429238	chr21:35284634-35284634	-	chr21:35133808-35134348	0.40498	3.902e-01	1.769e-01	F	1.000e+00	F	1.000e+00	150286	H3k27ac	T	ENSG00000249209	AP000304.12	3	197	1	76
ENST00000429238	chr21:35284634-35284634	-	chr21:35574169-35574709	0.73067	6.284e-02	1.769e-01	T	1.000e+00	T	1.000e+00	-289535	H3k27ac	T	ENSG00000249209	AP000304.12	3	197	1	76
ENST00000429238	chr21:35284634-35284634	-	chr21:35055562-35056102	-0.49223	2.810e-01	1.769e-01	F	1.000e+00	F	1.000e+00	228532	H3k27ac	T	ENSG00000249209	AP000304.12	3	197	1	76
ENST00000429727	chr21:39870344-39870344	-	chr21:39649444-39650105	0.25619	6.002e-01	8.508e-01	F	1.000e+00	F	1.000e+00	220239	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:39675108-39675648	0.36102	4.496e-01	8.508e-01	F	1.000e+00	F	1.000e+00	194696	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:39715694-39715953	0.67598	1.003e-01	8.508e-01	T	1.000e+00	T	1.000e+00	154391	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:39723748-39724288	0.55686	2.089e-01	8.508e-01	F	1.000e+00	F	1.000e+00	146056	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:40211470-40212010	0.25033	6.090e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-341126	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:40225250-40225790	0.46228	3.171e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-354906	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:39511716-39512242	-0.16667	7.365e-01	8.508e-01	F	1.000e+00	F	1.000e+00	358102	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:39630998-39631538	-0.25436	6.030e-01	8.508e-01	F	1.000e+00	F	1.000e+00	238806	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:39631259-39631799	-0.25436	6.030e-01	8.508e-01	F	1.000e+00	F	1.000e+00	238545	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:39633686-39634226	-0.16667	7.365e-01	8.508e-01	F	1.000e+00	F	1.000e+00	236118	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:39664273-39664813	-0.23529	6.315e-01	8.508e-01	F	1.000e+00	F	1.000e+00	205531	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:40159470-40159766	-0.53558	2.317e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-289126	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:40159569-40160109	-0.53558	2.317e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-289225	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:40166004-40166544	-0.33224	4.898e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-295660	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:40170378-40170918	-0.55650	2.093e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-300034	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:40173343-40173560	-0.31467	5.148e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-302999	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:40173377-40173917	-0.31467	5.148e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-303033	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000429727	chr21:39870344-39870344	-	chr21:40174622-40175024	-0.41676	3.748e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-304278	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000430792	chr21:38445296-38445296	-	chr21:38230667-38230968	0.19440	6.937e-01	4.608e-01	F	1.000e+00	F	1.000e+00	214328	H3k27ac	T	ENSG00000185808	PIGP	5	197	2	76
ENST00000430792	chr21:38445296-38445296	-	chr21:38255994-38256567	0.33168	4.906e-01	4.608e-01	F	1.000e+00	F	1.000e+00	188729	H3k27ac	T	ENSG00000185808	PIGP	5	197	2	76
ENST00000430792	chr21:38445296-38445296	-	chr21:38282033-38282644	0.24473	6.174e-01	4.608e-01	F	1.000e+00	F	1.000e+00	162652	H3k27ac	T	ENSG00000185808	PIGP	5	197	2	76
ENST00000430792	chr21:38445296-38445296	-	chr21:38282895-38283232	0.27440	5.733e-01	4.608e-01	F	1.000e+00	F	1.000e+00	162064	H3k27ac	T	ENSG00000185808	PIGP	5	197	2	76
ENST00000430792	chr21:38445296-38445296	-	chr21:38936548-38937088	0.65588	1.162e-01	4.608e-01	T	1.000e+00	F	1.000e+00	-491252	H3k27ac	T	ENSG00000185808	PIGP	5	197	2	76
ENST00000431216	chr21:33984455-33984455	-	chr21:33805254-33805794	0.05202	9.171e-01	5.689e-01	F	1.000e+00	F	1.000e+00	178661	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000431216	chr21:33984455-33984455	-	chr21:33814786-33815326	-0.43410	3.524e-01	5.689e-01	F	1.000e+00	F	1.000e+00	169129	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000431216	chr21:33984455-33984455	-	chr21:33829737-33830277	-0.14644	7.680e-01	5.689e-01	F	1.000e+00	F	1.000e+00	154178	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000431216	chr21:33984455-33984455	-	chr21:33836207-33836567	-0.40202	3.941e-01	5.689e-01	F	1.000e+00	F	1.000e+00	147888	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000431216	chr21:33984455-33984455	-	chr21:34144081-34144621	-0.61140	1.549e-01	5.689e-01	T	1.000e+00	F	1.000e+00	-159626	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
ENST00000431599	chr21:33975546-33975546	-	chr21:33829737-33830277	0.04703	9.250e-01	3.986e-01	F	1.000e+00	F	1.000e+00	145269	H3k27ac	T	ENSG00000159079	C21orf59	5	197	3	76
