TSS_ID	Gene_ID	Gene_Name	Strand	RE_Locus	Distance	Histone	Correlation_Sign	Score	TSS_Score
ENST00000466954	ENSG00000157578	LCA5L	-	chr21:40685345-40685885	131773	H3k27ac	+	8.883e-01	1.000e+00
ENST00000290130	ENSG00000159055	MIS18A	-	chr21:33836207-33836567	-184828	H3k27ac	-	8.887e-01	1.000e+00
ENST00000424093	ENSG00000184012	TMPRSS2	-	chr21:43098486-43098869	-218468	H3k27ac	+	8.888e-01	1.000e+00
ENST00000490220	ENSG00000157601	MX1	+	chr21:43097873-43098173	305642	H3k27ac	-	8.902e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:44914526-44914700	-370367	H3k27ac	+	8.925e-01	1.000e+00
ENST00000543692	ENSG00000183486	MX2	+	chr21:43098486-43098869	356474	H3k27ac	+	8.925e-01	1.000e+00
ENST00000441677	ENSG00000157601	MX1	+	chr21:43097873-43098173	299705	H3k27ac	-	8.938e-01	1.000e+00
ENST00000400093	ENSG00000154723	ATP5J	-	chr21:27512408-27512948	-404425	H3k27ac	+	8.949e-01	1.000e+00
ENST00000419921	ENSG00000234380	AP000330.8	+	chr21:36254015-36254555	135881	H3k27ac	-	8.973e-01	1.000e+00
ENST00000300305	ENSG00000159216	RUNX1	-	chr21:36167772-36168312	253328	H3k27ac	+	9.007e-01	1.000e+00
ENST00000439427	ENSG00000159228	CBR1	+	chr21:37850515-37850820	408202	H3k27ac	+	9.023e-01	1.000e+00
ENST00000451686	ENSG00000205726	ITSN1	+	chr21:35133808-35134348	118960	H3k27ac	+	9.028e-01	1.000e+00
ENST00000417963	ENSG00000157601	MX1	+	chr21:43097873-43098173	299741	H3k27ac	-	9.044e-01	1.000e+00
ENST00000290155	ENSG00000159079	C21orf59	-	chr21:33836207-33836567	148608	H3k27ac	+	9.086e-01	1.000e+00
ENST00000447535	ENSG00000233056	C21orf105	-	chr21:44832115-44832655	-486360	H3k27ac	-	9.099e-01	1.000e+00
ENST00000332149	ENSG00000184012	TMPRSS2	-	chr21:43032924-43033464	-152839	H3k27ac	-	9.100e-01	1.000e+00
ENST00000497881	ENSG00000184012	TMPRSS2	-	chr21:43032924-43033464	-152840	H3k27ac	-	9.100e-01	1.000e+00
ENST00000494252	ENSG00000183486	MX2	+	chr21:43104409-43104949	370455	H3k27ac	-	9.109e-01	1.000e+00
ENST00000402202	ENSG00000177692	DNAJC28	-	chr21:35055562-35056102	-191565	H3k27ac	-	9.113e-01	1.000e+00
ENST00000490220	ENSG00000157601	MX1	+	chr21:43098486-43098869	306255	H3k27ac	-	9.133e-01	1.000e+00
ENST00000436410	ENSG00000183486	MX2	+	chr21:43104409-43104949	370483	H3k27ac	-	9.149e-01	1.000e+00
ENST00000435611	ENSG00000183486	MX2	+	chr21:43050503-43050859	316569	H3k27ac	+	9.151e-01	1.000e+00
ENST00000435611	ENSG00000183486	MX2	+	chr21:43104409-43104949	370475	H3k27ac	-	9.159e-01	1.000e+00
ENST00000381947	ENSG00000177692	DNAJC28	-	chr21:35055562-35056102	-191536	H3k27ac	-	9.160e-01	1.000e+00
ENST00000494252	ENSG00000183486	MX2	+	chr21:43050503-43050859	316549	H3k27ac	+	9.161e-01	1.000e+00
ENST00000436410	ENSG00000183486	MX2	+	chr21:43050503-43050859	316577	H3k27ac	+	9.163e-01	1.000e+00
ENST00000431216	ENSG00000159079	C21orf59	-	chr21:33805254-33805794	178661	H3k27ac	+	9.171e-01	1.000e+00
ENST00000484878	ENSG00000157578	LCA5L	-	chr21:40685345-40685885	131792	H3k27ac	+	9.231e-01	1.000e+00
ENST00000431599	ENSG00000159079	C21orf59	-	chr21:33829737-33830277	145269	H3k27ac	+	9.250e-01	1.000e+00
ENST00000418018	ENSG00000157578	LCA5L	-	chr21:40685345-40685885	131800	H3k27ac	+	9.251e-01	1.000e+00
ENST00000459939	ENSG00000157578	LCA5L	-	chr21:40685345-40685885	131801	H3k27ac	+	9.251e-01	1.000e+00
ENST00000288350	ENSG00000157578	LCA5L	-	chr21:40685345-40685885	131817	H3k27ac	+	9.267e-01	1.000e+00
ENST00000426783	ENSG00000157578	LCA5L	-	chr21:40685345-40685885	131809	H3k27ac	+	9.267e-01	1.000e+00
ENST00000448288	ENSG00000157578	LCA5L	-	chr21:40685345-40685885	131818	H3k27ac	+	9.267e-01	1.000e+00
ENST00000456017	ENSG00000157578	LCA5L	-	chr21:40685345-40685885	131820	H3k27ac	+	9.267e-01	1.000e+00
ENST00000490184	ENSG00000157578	LCA5L	-	chr21:40685345-40685885	131815	H3k27ac	+	9.267e-01	1.000e+00
ENST00000398598	ENSG00000157601	MX1	+	chr21:43097873-43098173	299779	H3k27ac	-	9.272e-01	1.000e+00
ENST00000451686	ENSG00000205726	ITSN1	+	chr21:34659330-34659870	-354978	H3k27ac	+	9.276e-01	1.000e+00
ENST00000400043	ENSG00000166265	CYYR1	-	chr21:27539127-27539667	405827	H3k27ac	-	9.306e-01	1.000e+00
ENST00000303071	ENSG00000159147	DONSON	-	chr21:35133808-35134348	-172795	H3k27ac	+	9.321e-01	1.000e+00
ENST00000400337	ENSG00000182871	COL18A1	+	chr21:46749983-46750391	-74661	H3k27ac	+	9.326e-01	1.000e+00
ENST00000424365	ENSG00000157601	MX1	+	chr21:43097873-43098173	299768	H3k27ac	-	9.327e-01	1.000e+00
ENST00000418103	ENSG00000183486	MX2	+	chr21:43188587-43189127	446146	H3k27ac	+	9.329e-01	1.000e+00
ENST00000399295	ENSG00000205670	FAM165B	+	chr21:35574169-35574709	-173194	H3k27ac	+	9.338e-01	1.000e+00
ENST00000455164	ENSG00000157601	MX1	+	chr21:43097873-43098173	299770	H3k27ac	-	9.343e-01	1.000e+00
ENST00000432378	ENSG00000159147	DONSON	-	chr21:34659330-34659870	301141	H3k27ac	+	9.379e-01	1.000e+00
ENST00000400347	ENSG00000182871	COL18A1	+	chr21:46749983-46750391	-74697	H3k27ac	+	9.391e-01	1.000e+00
ENST00000381132	ENSG00000159200	RCAN1	-	chr21:36250861-36251096	-351601	H3k27ac	+	9.395e-01	1.000e+00
ENST00000494252	ENSG00000183486	MX2	+	chr21:43188587-43189127	454633	H3k27ac	-	9.405e-01	1.000e+00
ENST00000418103	ENSG00000183486	MX2	+	chr21:43097873-43098173	355432	H3k27ac	-	9.420e-01	1.000e+00
ENST00000291568	ENSG00000160213	CSTB	-	chr21:45132032-45132841	63484	H3k27ac	-	9.431e-01	1.000e+00
ENST00000436410	ENSG00000183486	MX2	+	chr21:43188587-43189127	454661	H3k27ac	-	9.432e-01	1.000e+00
ENST00000435611	ENSG00000183486	MX2	+	chr21:43188587-43189127	454653	H3k27ac	-	9.445e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:44917911-44918451	-366616	H3k27ac	-	9.480e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44760572-44761004	-264632	H3k27ac	-	9.481e-01	1.000e+00
ENST00000463138	ENSG00000184012	TMPRSS2	-	chr21:43032924-43033464	-152884	H3k27ac	-	9.523e-01	1.000e+00
ENST00000462214	ENSG00000197381	ADARB1	+	chr21:46739402-46739942	245634	H3k27ac	+	9.554e-01	1.000e+00
ENST00000465732	ENSG00000160200	CBS	-	chr21:44760572-44761004	-264599	H3k27ac	-	9.587e-01	1.000e+00
ENST00000447535	ENSG00000233056	C21orf105	-	chr21:44764159-44764667	-418404	H3k27ac	-	9.597e-01	1.000e+00
ENST00000398168	ENSG00000160200	CBS	-	chr21:44760572-44761004	-264609	H3k27ac	-	9.598e-01	1.000e+00
ENST00000331923	ENSG00000159086	GCFC1	-	chr21:33814786-33815326	328842	H3k27ac	+	9.618e-01	1.000e+00
ENST00000400043	ENSG00000166265	CYYR1	-	chr21:27512408-27512948	432546	H3k27ac	-	9.618e-01	1.000e+00
ENST00000490220	ENSG00000157601	MX1	+	chr21:43104409-43104949	312178	H3k27ac	+	9.629e-01	1.000e+00
ENST00000490220	ENSG00000157601	MX1	+	chr21:43178564-43179104	386333	H3k27ac	-	9.629e-01	1.000e+00
ENST00000422473	ENSG00000233393	AP000688.29	+	chr21:37843647-37843921	366468	H3k27ac	+	9.642e-01	1.000e+00
ENST00000303071	ENSG00000159147	DONSON	-	chr21:34659330-34659870	301143	H3k27ac	+	9.643e-01	1.000e+00
ENST00000534991	ENSG00000256073	C21orf119	+	chr21:33829737-33830277	64298	H3k27ac	+	9.674e-01	1.000e+00
ENST00000437395	ENSG00000159147	DONSON	-	chr21:34659330-34659870	301069	H3k27ac	-	9.698e-01	1.000e+00
ENST00000490220	ENSG00000157601	MX1	+	chr21:43032924-43033464	240693	H3k27ac	+	9.736e-01	1.000e+00
ENST00000424093	ENSG00000184012	TMPRSS2	-	chr21:43032924-43033464	-152906	H3k27ac	+	9.764e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44761225-44761652	-265285	H3k27ac	-	9.767e-01	1.000e+00
ENST00000398585	ENSG00000184012	TMPRSS2	-	chr21:43032924-43033464	-152933	H3k27ac	+	9.772e-01	1.000e+00
ENST00000479586	ENSG00000205581	HMGN1	-	chr21:40225250-40225790	495150	H3k27ac	+	9.801e-01	1.000e+00
ENST00000416754	ENSG00000159216	RUNX1	-	chr21:36167772-36168312	253254	H3k27ac	-	9.809e-01	1.000e+00
ENST00000291568	ENSG00000160213	CSTB	-	chr21:44839298-44839838	356487	H3k27ac	-	9.840e-01	1.000e+00
ENST00000494252	ENSG00000183486	MX2	+	chr21:43178564-43179104	444610	H3k27ac	-	9.845e-01	1.000e+00
ENST00000436410	ENSG00000183486	MX2	+	chr21:43178564-43179104	444638	H3k27ac	-	9.868e-01	1.000e+00
ENST00000291572	ENSG00000160216	AGPAT3	+	chr21:44922239-44922750	-362317	H3k27ac	-	9.869e-01	1.000e+00
ENST00000465732	ENSG00000160200	CBS	-	chr21:44761225-44761652	-265252	H3k27ac	-	9.875e-01	1.000e+00
ENST00000398158	ENSG00000160200	CBS	-	chr21:44752164-44752704	-256224	H3k27ac	-	9.878e-01	1.000e+00
ENST00000435611	ENSG00000183486	MX2	+	chr21:43178564-43179104	444630	H3k27ac	-	9.878e-01	1.000e+00
ENST00000398168	ENSG00000160200	CBS	-	chr21:44761225-44761652	-265262	H3k27ac	-	9.887e-01	1.000e+00
ENST00000482318	ENSG00000159216	RUNX1	-	chr21:36167772-36168312	253272	H3k27ac	-	9.906e-01	1.000e+00
ENST00000399245	ENSG00000159216	RUNX1	-	chr21:36167772-36168312	253282	H3k27ac	-	9.965e-01	1.000e+00
ENST00000418103	ENSG00000183486	MX2	+	chr21:43135734-43136274	393293	H3k27ac	-	9.968e-01	1.000e+00
ENST00000465732	ENSG00000160200	CBS	-	chr21:44752164-44752704	-256191	H3k27ac	-	9.975e-01	1.000e+00
ENST00000398168	ENSG00000160200	CBS	-	chr21:44752164-44752704	-256201	H3k27ac	-	9.979e-01	1.000e+00

# CisMapper (Prediction of Regulatory Links): Version 5.0.4 compiled on Wed Mar 06 17:18:11 2019 -0800
# The format of this file is described in http://meme-suite.org/cismapper-output-format.html.
# cismapper -make-tsv-files -oc cismapper_example_output_files -map-file cismapper_example_output_files/map.tsv -annot-file gencode.v7.transcripts.chr21.gtf
